COLUMNS: 
  time
  root_link:T:-X
  root_link:T:-Y
  root_link:T:Z
  root_link:R:-X:rad
  root_link:R:-Y:rad
  root_link:R:Z:rad
  l_hip_1:R:X:rad
  l_hip_2:R:-Z:rad
  l_upper_leg:R:Y:rad
  l_lower_leg:R:X:rad
  l_ankle_1:R:-X:rad
  l_ankle_2:R:-Z:rad
  r_hip_1:R:-X:rad
  r_hip_2:R:-Z:rad
  r_upper_leg:R:-Y:rad
  r_lower_leg:R:-X:rad
  r_ankle_1:R:X:rad
  r_ankle_2:R:-Z:rad
  torso_1:R:X:rad
  torso_2:R:-Z:rad
  chest:R:-Y:rad
  DATA:

6.900000e-02,	3.421229e-02,	5.050853e-03,	5.794804e-01,	-8.850919e-02,	4.359915e-01,	1.633659e-01,	8.454245e-01,	-2.416874e-02,	-1.505957e-01,	-6.971020e-01,	-2.937455e-01,	-1.804594e-02,	7.851161e-01,	2.378557e-02,	1.486520e-01,	-6.772953e-01,	-3.336137e-01,	8.795694e-03,	-4.439476e-01,	-1.880225e-02,	1.479912e-01
7.000000e-02,	3.421229e-02,	5.050853e-03,	5.794804e-01,	-8.850919e-02,	4.359915e-01,	1.633659e-01,	8.454245e-01,	-2.416874e-02,	-1.505957e-01,	-6.971020e-01,	-2.937455e-01,	-1.804594e-02,	7.851161e-01,	2.378557e-02,	1.486520e-01,	-6.772953e-01,	-3.336137e-01,	8.795694e-03,	-4.439476e-01,	-1.880225e-02,	1.479912e-01
7.100000e-02,	3.421228e-02,	5.050853e-03,	5.794804e-01,	-8.850919e-02,	4.359915e-01,	1.633659e-01,	8.454245e-01,	-2.416874e-02,	-1.505957e-01,	-6.971020e-01,	-2.937455e-01,	-1.804594e-02,	7.851161e-01,	2.378557e-02,	1.486520e-01,	-6.772953e-01,	-3.336137e-01,	8.795694e-03,	-4.439476e-01,	-1.880225e-02,	1.479912e-01
7.200000e-02,	3.421129e-02,	5.050845e-03,	5.794804e-01,	-8.850918e-02,	4.359900e-01,	1.633658e-01,	8.454253e-01,	-2.416882e-02,	-1.505957e-01,	-6.971024e-01,	-2.937437e-01,	-1.804598e-02,	7.851169e-01,	2.378565e-02,	1.486521e-01,	-6.772959e-01,	-3.336119e-01,	8.795726e-03,	-4.439461e-01,	-1.880250e-02,	1.479912e-01
7.300000e-02,	3.421094e-02,	5.050848e-03,	5.794804e-01,	-8.850917e-02,	4.359895e-01,	1.633657e-01,	8.454255e-01,	-2.416885e-02,	-1.505958e-01,	-6.971026e-01,	-2.937431e-01,	-1.804598e-02,	7.851172e-01,	2.378568e-02,	1.486521e-01,	-6.772960e-01,	-3.336113e-01,	8.795724e-03,	-4.439456e-01,	-1.880259e-02,	1.479912e-01
7.400000e-02,	3.421083e-02,	5.050851e-03,	5.794804e-01,	-8.850917e-02,	4.359893e-01,	1.633657e-01,	8.454256e-01,	-2.416887e-02,	-1.505958e-01,	-6.971026e-01,	-2.937429e-01,	-1.804597e-02,	7.851172e-01,	2.378569e-02,	1.486521e-01,	-6.772961e-01,	-3.336111e-01,	8.795720e-03,	-4.439454e-01,	-1.880262e-02,	1.479912e-01
7.500000e-02,	3.421079e-02,	5.050852e-03,	5.794804e-01,	-8.850917e-02,	4.359892e-01,	1.633657e-01,	8.454256e-01,	-2.416887e-02,	-1.505958e-01,	-6.971026e-01,	-2.937428e-01,	-1.804597e-02,	7.851173e-01,	2.378570e-02,	1.486521e-01,	-6.772961e-01,	-3.336110e-01,	8.795717e-03,	-4.439453e-01,	-1.880263e-02,	1.479912e-01
7.600000e-02,	3.421077e-02,	5.050853e-03,	5.794804e-01,	-8.850917e-02,	4.359892e-01,	1.633657e-01,	8.454256e-01,	-2.416887e-02,	-1.505958e-01,	-6.971026e-01,	-2.937428e-01,	-1.804597e-02,	7.851173e-01,	2.378570e-02,	1.486521e-01,	-6.772961e-01,	-3.336110e-01,	8.795715e-03,	-4.439453e-01,	-1.880264e-02,	1.479912e-01
7.700000e-02,	3.421077e-02,	5.050853e-03,	5.794804e-01,	-8.850917e-02,	4.359892e-01,	1.633657e-01,	8.454256e-01,	-2.416888e-02,	-1.505958e-01,	-6.971026e-01,	-2.937428e-01,	-1.804597e-02,	7.851173e-01,	2.378570e-02,	1.486521e-01,	-6.772961e-01,	-3.336110e-01,	8.795715e-03,	-4.439453e-01,	-1.880264e-02,	1.479912e-01
7.800000e-02,	3.420977e-02,	5.050845e-03,	5.794804e-01,	-8.850916e-02,	4.359877e-01,	1.633656e-01,	8.454264e-01,	-2.416895e-02,	-1.505958e-01,	-6.971031e-01,	-2.937409e-01,	-1.804600e-02,	7.851181e-01,	2.378578e-02,	1.486522e-01,	-6.772967e-01,	-3.336093e-01,	8.795747e-03,	-4.439438e-01,	-1.880289e-02,	1.479912e-01
7.900000e-02,	3.420943e-02,	5.050848e-03,	5.794804e-01,	-8.850915e-02,	4.359872e-01,	1.633656e-01,	8.454266e-01,	-2.416899e-02,	-1.505958e-01,	-6.971032e-01,	-2.937403e-01,	-1.804600e-02,	7.851183e-01,	2.378581e-02,	1.486522e-01,	-6.772968e-01,	-3.336087e-01,	8.795745e-03,	-4.439433e-01,	-1.880298e-02,	1.479912e-01
8.000000e-02,	3.420931e-02,	5.050851e-03,	5.794804e-01,	-8.850915e-02,	4.359870e-01,	1.633655e-01,	8.454267e-01,	-2.416900e-02,	-1.505959e-01,	-6.971032e-01,	-2.937401e-01,	-1.804600e-02,	7.851184e-01,	2.378582e-02,	1.486522e-01,	-6.772969e-01,	-3.336085e-01,	8.795740e-03,	-4.439431e-01,	-1.880301e-02,	1.479912e-01
8.100000e-02,	3.420927e-02,	5.050852e-03,	5.794804e-01,	-8.850915e-02,	4.359869e-01,	1.633655e-01,	8.454267e-01,	-2.416900e-02,	-1.505959e-01,	-6.971033e-01,	-2.937400e-01,	-1.804600e-02,	7.851184e-01,	2.378583e-02,	1.486522e-01,	-6.772969e-01,	-3.336084e-01,	8.795738e-03,	-4.439430e-01,	-1.880302e-02,	1.479912e-01
8.200000e-02,	3.420926e-02,	5.050853e-03,	5.794804e-01,	-8.850915e-02,	4.359869e-01,	1.633655e-01,	8.454267e-01,	-2.416901e-02,	-1.505959e-01,	-6.971033e-01,	-2.937400e-01,	-1.804600e-02,	7.851184e-01,	2.378583e-02,	1.486522e-01,	-6.772969e-01,	-3.336084e-01,	8.795736e-03,	-4.439430e-01,	-1.880303e-02,	1.479912e-01
8.300000e-02,	3.420925e-02,	5.050853e-03,	5.794804e-01,	-8.850915e-02,	4.359869e-01,	1.633655e-01,	8.454267e-01,	-2.416901e-02,	-1.505959e-01,	-6.971033e-01,	-2.937400e-01,	-1.804600e-02,	7.851184e-01,	2.378583e-02,	1.486522e-01,	-6.772969e-01,	-3.336083e-01,	8.795736e-03,	-4.439430e-01,	-1.880303e-02,	1.479912e-01
8.400000e-02,	3.420825e-02,	5.050845e-03,	5.794804e-01,	-8.850914e-02,	4.359854e-01,	1.633654e-01,	8.454275e-01,	-2.416908e-02,	-1.505959e-01,	-6.971037e-01,	-2.937382e-01,	-1.804603e-02,	7.851192e-01,	2.378591e-02,	1.486522e-01,	-6.772975e-01,	-3.336066e-01,	8.795768e-03,	-4.439415e-01,	-1.880328e-02,	1.479912e-01
8.500000e-02,	3.420791e-02,	5.050848e-03,	5.794804e-01,	-8.850913e-02,	4.359849e-01,	1.633654e-01,	8.454277e-01,	-2.416912e-02,	-1.505959e-01,	-6.971039e-01,	-2.937375e-01,	-1.804603e-02,	7.851195e-01,	2.378594e-02,	1.486522e-01,	-6.772976e-01,	-3.336060e-01,	8.795766e-03,	-4.439410e-01,	-1.880337e-02,	1.479912e-01
8.600000e-02,	3.420779e-02,	5.049880e-03,	5.794804e-01,	-8.850813e-02,	4.359846e-01,	1.633652e-01,	8.454275e-01,	-2.416792e-02,	-1.505963e-01,	-6.971030e-01,	-2.937369e-01,	-1.804813e-02,	7.851201e-01,	2.378486e-02,	1.486525e-01,	-6.772987e-01,	-3.336063e-01,	8.797871e-03,	-4.439406e-01,	-1.880249e-02,	1.479910e-01
8.700000e-02,	3.420775e-02,	5.049563e-03,	5.794804e-01,	-8.850780e-02,	4.359846e-01,	1.633651e-01,	8.454274e-01,	-2.416753e-02,	-1.505964e-01,	-6.971027e-01,	-2.937367e-01,	-1.804882e-02,	7.851203e-01,	2.378451e-02,	1.486525e-01,	-6.772990e-01,	-3.336064e-01,	8.798560e-03,	-4.439405e-01,	-1.880221e-02,	1.479910e-01
8.800000e-02,	3.420773e-02,	5.049459e-03,	5.794804e-01,	-8.850769e-02,	4.359845e-01,	1.633651e-01,	8.454274e-01,	-2.416740e-02,	-1.505964e-01,	-6.971026e-01,	-2.937366e-01,	-1.804905e-02,	7.851204e-01,	2.378439e-02,	1.486526e-01,	-6.772991e-01,	-3.336064e-01,	8.798786e-03,	-4.439405e-01,	-1.880211e-02,	1.479909e-01
8.900000e-02,	3.420673e-02,	5.049417e-03,	5.794804e-01,	-8.850763e-02,	4.359830e-01,	1.633650e-01,	8.454281e-01,	-2.416744e-02,	-1.505965e-01,	-6.971031e-01,	-2.937348e-01,	-1.804916e-02,	7.851212e-01,	2.378443e-02,	1.486526e-01,	-6.772997e-01,	-3.336047e-01,	8.798892e-03,	-4.439390e-01,	-1.880233e-02,	1.479909e-01
9.000000e-02,	3.420639e-02,	5.049409e-03,	5.794804e-01,	-8.850762e-02,	4.359825e-01,	1.633650e-01,	8.454284e-01,	-2.416746e-02,	-1.505965e-01,	-6.971032e-01,	-2.937341e-01,	-1.804918e-02,	7.851215e-01,	2.378445e-02,	1.486526e-01,	-6.772999e-01,	-3.336041e-01,	8.798914e-03,	-4.439384e-01,	-1.880241e-02,	1.479909e-01
9.100000e-02,	3.420627e-02,	5.049408e-03,	5.794804e-01,	-8.850761e-02,	4.359823e-01,	1.633649e-01,	8.454284e-01,	-2.416747e-02,	-1.505965e-01,	-6.971032e-01,	-2.937339e-01,	-1.804919e-02,	7.851216e-01,	2.378446e-02,	1.486526e-01,	-6.772999e-01,	-3.336039e-01,	8.798918e-03,	-4.439383e-01,	-1.880244e-02,	1.479909e-01
9.200000e-02,	3.420623e-02,	5.049408e-03,	5.794804e-01,	-8.850761e-02,	4.359822e-01,	1.633649e-01,	8.454285e-01,	-2.416747e-02,	-1.505965e-01,	-6.971032e-01,	-2.937338e-01,	-1.804919e-02,	7.851216e-01,	2.378446e-02,	1.486526e-01,	-6.772999e-01,	-3.336038e-01,	8.798918e-03,	-4.439382e-01,	-1.880245e-02,	1.479909e-01
9.300000e-02,	3.420522e-02,	5.049400e-03,	5.794804e-01,	-8.850760e-02,	4.359807e-01,	1.633648e-01,	8.454292e-01,	-2.416755e-02,	-1.505966e-01,	-6.971037e-01,	-2.937320e-01,	-1.804922e-02,	7.851224e-01,	2.378454e-02,	1.486527e-01,	-6.773005e-01,	-3.336020e-01,	8.798949e-03,	-4.439367e-01,	-1.880271e-02,	1.479910e-01
9.400000e-02,	3.420487e-02,	5.049403e-03,	5.794804e-01,	-8.850759e-02,	4.359802e-01,	1.633648e-01,	8.454295e-01,	-2.416758e-02,	-1.505966e-01,	-6.971038e-01,	-2.937313e-01,	-1.804922e-02,	7.851226e-01,	2.378457e-02,	1.486527e-01,	-6.773007e-01,	-3.336014e-01,	8.798947e-03,	-4.439362e-01,	-1.880280e-02,	1.479910e-01
9.500000e-02,	3.420475e-02,	5.049406e-03,	5.794804e-01,	-8.850759e-02,	4.359800e-01,	1.633648e-01,	8.454295e-01,	-2.416759e-02,	-1.505966e-01,	-6.971039e-01,	-2.937311e-01,	-1.804922e-02,	7.851227e-01,	2.378459e-02,	1.486527e-01,	-6.773007e-01,	-3.336012e-01,	8.798943e-03,	-4.439360e-01,	-1.880283e-02,	1.479910e-01
9.600000e-02,	3.420471e-02,	5.049408e-03,	5.794804e-01,	-8.850759e-02,	4.359799e-01,	1.633648e-01,	8.454296e-01,	-2.416760e-02,	-1.505966e-01,	-6.971039e-01,	-2.937310e-01,	-1.804922e-02,	7.851227e-01,	2.378459e-02,	1.486527e-01,	-6.773008e-01,	-3.336011e-01,	8.798940e-03,	-4.439359e-01,	-1.880284e-02,	1.479910e-01
9.700000e-02,	3.420370e-02,	5.049400e-03,	5.794804e-01,	-8.850758e-02,	4.359784e-01,	1.633647e-01,	8.454303e-01,	-2.416768e-02,	-1.505967e-01,	-6.971044e-01,	-2.937292e-01,	-1.804925e-02,	7.851235e-01,	2.378467e-02,	1.486528e-01,	-6.773013e-01,	-3.335994e-01,	8.798971e-03,	-4.439344e-01,	-1.880310e-02,	1.479910e-01
9.800000e-02,	3.420336e-02,	5.049403e-03,	5.794804e-01,	-8.850757e-02,	4.359779e-01,	1.633646e-01,	8.454306e-01,	-2.416771e-02,	-1.505967e-01,	-6.971045e-01,	-2.937286e-01,	-1.804925e-02,	7.851238e-01,	2.378470e-02,	1.486528e-01,	-6.773015e-01,	-3.335988e-01,	8.798969e-03,	-4.439339e-01,	-1.880319e-02,	1.479910e-01
9.900000e-02,	3.420324e-02,	5.049406e-03,	5.794804e-01,	-8.850757e-02,	4.359777e-01,	1.633646e-01,	8.454307e-01,	-2.416773e-02,	-1.505967e-01,	-6.971045e-01,	-2.937284e-01,	-1.804925e-02,	7.851239e-01,	2.378471e-02,	1.486528e-01,	-6.773016e-01,	-3.335986e-01,	8.798964e-03,	-4.439337e-01,	-1.880322e-02,	1.479910e-01
1.000000e-01,	3.420320e-02,	5.049408e-03,	5.794804e-01,	-8.850757e-02,	4.359776e-01,	1.633646e-01,	8.454307e-01,	-2.416773e-02,	-1.505967e-01,	-6.971045e-01,	-2.937283e-01,	-1.804925e-02,	7.851239e-01,	2.378472e-02,	1.486528e-01,	-6.773016e-01,	-3.335985e-01,	8.798961e-03,	-4.439336e-01,	-1.880323e-02,	1.479910e-01
1.010000e-01,	3.420218e-02,	5.049400e-03,	5.794804e-01,	-8.850756e-02,	4.359761e-01,	1.633645e-01,	8.454314e-01,	-2.416781e-02,	-1.505968e-01,	-6.971050e-01,	-2.937264e-01,	-1.804928e-02,	7.851247e-01,	2.378480e-02,	1.486528e-01,	-6.773022e-01,	-3.335967e-01,	8.798992e-03,	-4.439321e-01,	-1.880349e-02,	1.479910e-01
1.020000e-01,	3.420184e-02,	5.049403e-03,	5.794804e-01,	-8.850755e-02,	4.359756e-01,	1.633644e-01,	8.454317e-01,	-2.416784e-02,	-1.505968e-01,	-6.971051e-01,	-2.937258e-01,	-1.804928e-02,	7.851250e-01,	2.378483e-02,	1.486528e-01,	-6.773023e-01,	-3.335961e-01,	8.798989e-03,	-4.439316e-01,	-1.880358e-02,	1.479910e-01
1.030000e-01,	3.420172e-02,	5.049406e-03,	5.794804e-01,	-8.850755e-02,	4.359754e-01,	1.633644e-01,	8.454318e-01,	-2.416786e-02,	-1.505968e-01,	-6.971052e-01,	-2.937256e-01,	-1.804928e-02,	7.851250e-01,	2.378484e-02,	1.486528e-01,	-6.773024e-01,	-3.335959e-01,	8.798985e-03,	-4.439314e-01,	-1.880361e-02,	1.479910e-01
1.040000e-01,	3.420168e-02,	5.049408e-03,	5.794804e-01,	-8.850755e-02,	4.359753e-01,	1.633644e-01,	8.454318e-01,	-2.416786e-02,	-1.505968e-01,	-6.971052e-01,	-2.937255e-01,	-1.804927e-02,	7.851251e-01,	2.378485e-02,	1.486528e-01,	-6.773024e-01,	-3.335958e-01,	8.798982e-03,	-4.439314e-01,	-1.880362e-02,	1.479910e-01
1.050000e-01,	3.420066e-02,	5.048430e-03,	5.794804e-01,	-8.850653e-02,	4.359738e-01,	1.633641e-01,	8.454322e-01,	-2.416673e-02,	-1.505972e-01,	-6.971048e-01,	-2.937232e-01,	-1.805141e-02,	7.851264e-01,	2.378383e-02,	1.486531e-01,	-6.773039e-01,	-3.335946e-01,	8.801122e-03,	-4.439297e-01,	-1.880297e-02,	1.479908e-01
1.060000e-01,	3.420032e-02,	5.048114e-03,	5.794805e-01,	-8.850619e-02,	4.359732e-01,	1.633640e-01,	8.454324e-01,	-2.416637e-02,	-1.505973e-01,	-6.971046e-01,	-2.937224e-01,	-1.805210e-02,	7.851269e-01,	2.378351e-02,	1.486532e-01,	-6.773044e-01,	-3.335941e-01,	8.801812e-03,	-4.439291e-01,	-1.880276e-02,	1.479908e-01
1.070000e-01,	3.420020e-02,	5.048013e-03,	5.794805e-01,	-8.850609e-02,	4.359730e-01,	1.633640e-01,	8.454324e-01,	-2.416625e-02,	-1.505973e-01,	-6.971046e-01,	-2.937222e-01,	-1.805233e-02,	7.851270e-01,	2.378340e-02,	1.486532e-01,	-6.773046e-01,	-3.335939e-01,	8.802034e-03,	-4.439289e-01,	-1.880270e-02,	1.479907e-01
1.080000e-01,	3.419916e-02,	5.047972e-03,	5.794805e-01,	-8.850603e-02,	4.359714e-01,	1.633639e-01,	8.454332e-01,	-2.416629e-02,	-1.505974e-01,	-6.971050e-01,	-2.937203e-01,	-1.805244e-02,	7.851279e-01,	2.378345e-02,	1.486533e-01,	-6.773052e-01,	-3.335922e-01,	8.802138e-03,	-4.439273e-01,	-1.880293e-02,	1.479907e-01
1.090000e-01,	3.419880e-02,	5.047964e-03,	5.794805e-01,	-8.850602e-02,	4.359709e-01,	1.633638e-01,	8.454334e-01,	-2.416631e-02,	-1.505974e-01,	-6.971051e-01,	-2.937196e-01,	-1.805246e-02,	7.851281e-01,	2.378347e-02,	1.486533e-01,	-6.773054e-01,	-3.335915e-01,	8.802159e-03,	-4.439268e-01,	-1.880301e-02,	1.479907e-01
1.100000e-01,	3.419868e-02,	5.047963e-03,	5.794805e-01,	-8.850601e-02,	4.359707e-01,	1.633638e-01,	8.454335e-01,	-2.416632e-02,	-1.505974e-01,	-6.971052e-01,	-2.937194e-01,	-1.805246e-02,	7.851282e-01,	2.378348e-02,	1.486533e-01,	-6.773054e-01,	-3.335913e-01,	8.802162e-03,	-4.439266e-01,	-1.880304e-02,	1.479907e-01
1.110000e-01,	3.419764e-02,	5.047956e-03,	5.794805e-01,	-8.850600e-02,	4.359691e-01,	1.633637e-01,	8.454343e-01,	-2.416641e-02,	-1.505975e-01,	-6.971056e-01,	-2.937175e-01,	-1.805250e-02,	7.851290e-01,	2.378356e-02,	1.486534e-01,	-6.773060e-01,	-3.335895e-01,	8.802194e-03,	-4.439250e-01,	-1.880330e-02,	1.479907e-01
1.120000e-01,	3.419729e-02,	5.047959e-03,	5.794805e-01,	-8.850599e-02,	4.359686e-01,	1.633637e-01,	8.454345e-01,	-2.416644e-02,	-1.505975e-01,	-6.971058e-01,	-2.937168e-01,	-1.805250e-02,	7.851293e-01,	2.378359e-02,	1.486534e-01,	-6.773062e-01,	-3.335889e-01,	8.802192e-03,	-4.439245e-01,	-1.880340e-02,	1.479907e-01
1.130000e-01,	3.419716e-02,	5.047961e-03,	5.794805e-01,	-8.850599e-02,	4.359684e-01,	1.633637e-01,	8.454346e-01,	-2.416645e-02,	-1.505975e-01,	-6.971058e-01,	-2.937166e-01,	-1.805250e-02,	7.851294e-01,	2.378360e-02,	1.486534e-01,	-6.773062e-01,	-3.335887e-01,	8.802187e-03,	-4.439243e-01,	-1.880343e-02,	1.479907e-01
1.140000e-01,	3.419612e-02,	5.047955e-03,	5.794805e-01,	-8.850597e-02,	4.359668e-01,	1.633635e-01,	8.454354e-01,	-2.416654e-02,	-1.505976e-01,	-6.971063e-01,	-2.937147e-01,	-1.805253e-02,	7.851302e-01,	2.378369e-02,	1.486534e-01,	-6.773068e-01,	-3.335868e-01,	8.802216e-03,	-4.439228e-01,	-1.880369e-02,	1.479908e-01
1.150000e-01,	3.419577e-02,	5.047958e-03,	5.794805e-01,	-8.850597e-02,	4.359663e-01,	1.633635e-01,	8.454356e-01,	-2.416657e-02,	-1.505976e-01,	-6.971064e-01,	-2.937141e-01,	-1.805253e-02,	7.851304e-01,	2.378372e-02,	1.486534e-01,	-6.773070e-01,	-3.335862e-01,	8.802213e-03,	-4.439222e-01,	-1.880379e-02,	1.479908e-01
1.160000e-01,	3.419565e-02,	5.047961e-03,	5.794805e-01,	-8.850597e-02,	4.359661e-01,	1.633635e-01,	8.454357e-01,	-2.416658e-02,	-1.505976e-01,	-6.971065e-01,	-2.937138e-01,	-1.805252e-02,	7.851305e-01,	2.378373e-02,	1.486534e-01,	-6.773070e-01,	-3.335860e-01,	8.802208e-03,	-4.439220e-01,	-1.880382e-02,	1.479908e-01
1.170000e-01,	3.419461e-02,	5.047955e-03,	5.794805e-01,	-8.850595e-02,	4.359645e-01,	1.633634e-01,	8.454365e-01,	-2.416667e-02,	-1.505977e-01,	-6.971069e-01,	-2.937119e-01,	-1.805256e-02,	7.851313e-01,	2.378381e-02,	1.486535e-01,	-6.773076e-01,	-3.335842e-01,	8.802237e-03,	-4.439205e-01,	-1.880408e-02,	1.479908e-01
1.180000e-01,	3.419425e-02,	5.047958e-03,	5.794805e-01,	-8.850595e-02,	4.359640e-01,	1.633633e-01,	8.454367e-01,	-2.416670e-02,	-1.505977e-01,	-6.971071e-01,	-2.937113e-01,	-1.805256e-02,	7.851316e-01,	2.378385e-02,	1.486535e-01,	-6.773078e-01,	-3.335836e-01,	8.802234e-03,	-4.439199e-01,	-1.880418e-02,	1.479908e-01
1.190000e-01,	3.419313e-02,	5.046983e-03,	5.794805e-01,	-8.850493e-02,	4.359622e-01,	1.633630e-01,	8.454372e-01,	-2.416559e-02,	-1.505981e-01,	-6.971067e-01,	-2.937088e-01,	-1.805469e-02,	7.851330e-01,	2.378285e-02,	1.486538e-01,	-6.773094e-01,	-3.335821e-01,	8.804370e-03,	-4.439181e-01,	-1.880355e-02,	1.479906e-01
1.200000e-01,	3.419274e-02,	5.046669e-03,	5.794805e-01,	-8.850459e-02,	4.359616e-01,	1.633629e-01,	8.454374e-01,	-2.416523e-02,	-1.505982e-01,	-6.971066e-01,	-2.937080e-01,	-1.805538e-02,	7.851335e-01,	2.378253e-02,	1.486539e-01,	-6.773099e-01,	-3.335816e-01,	8.805058e-03,	-4.439174e-01,	-1.880336e-02,	1.479906e-01
1.210000e-01,	3.419261e-02,	5.046568e-03,	5.794805e-01,	-8.850448e-02,	4.359614e-01,	1.633629e-01,	8.454374e-01,	-2.416511e-02,	-1.505983e-01,	-6.971065e-01,	-2.937077e-01,	-1.805560e-02,	7.851336e-01,	2.378242e-02,	1.486539e-01,	-6.773101e-01,	-3.335814e-01,	8.805279e-03,	-4.439172e-01,	-1.880329e-02,	1.479905e-01
1.220000e-01,	3.419157e-02,	5.046527e-03,	5.794805e-01,	-8.850443e-02,	4.359599e-01,	1.633628e-01,	8.454382e-01,	-2.416515e-02,	-1.505983e-01,	-6.971069e-01,	-2.937058e-01,	-1.805571e-02,	7.851345e-01,	2.378247e-02,	1.486540e-01,	-6.773107e-01,	-3.335796e-01,	8.805382e-03,	-4.439156e-01,	-1.880353e-02,	1.479905e-01
1.230000e-01,	3.419121e-02,	5.046519e-03,	5.794805e-01,	-8.850442e-02,	4.359593e-01,	1.633627e-01,	8.454385e-01,	-2.416517e-02,	-1.505984e-01,	-6.971071e-01,	-2.937051e-01,	-1.805573e-02,	7.851347e-01,	2.378249e-02,	1.486540e-01,	-6.773109e-01,	-3.335790e-01,	8.805404e-03,	-4.439151e-01,	-1.880361e-02,	1.479905e-01
1.240000e-01,	3.419009e-02,	5.046511e-03,	5.794805e-01,	-8.850440e-02,	4.359576e-01,	1.633626e-01,	8.454393e-01,	-2.416526e-02,	-1.505984e-01,	-6.971076e-01,	-2.937030e-01,	-1.805578e-02,	7.851356e-01,	2.378257e-02,	1.486540e-01,	-6.773115e-01,	-3.335770e-01,	8.805439e-03,	-4.439134e-01,	-1.880389e-02,	1.479905e-01
1.250000e-01,	3.418971e-02,	5.046514e-03,	5.794805e-01,	-8.850439e-02,	4.359570e-01,	1.633625e-01,	8.454396e-01,	-2.416530e-02,	-1.505984e-01,	-6.971077e-01,	-2.937023e-01,	-1.805578e-02,	7.851359e-01,	2.378261e-02,	1.486540e-01,	-6.773117e-01,	-3.335763e-01,	8.805436e-03,	-4.439128e-01,	-1.880399e-02,	1.479905e-01
1.260000e-01,	3.418958e-02,	5.046517e-03,	5.794805e-01,	-8.850439e-02,	4.359568e-01,	1.633625e-01,	8.454396e-01,	-2.416531e-02,	-1.505985e-01,	-6.971077e-01,	-2.937021e-01,	-1.805577e-02,	7.851360e-01,	2.378262e-02,	1.486540e-01,	-6.773117e-01,	-3.335761e-01,	8.805431e-03,	-4.439126e-01,	-1.880403e-02,	1.479905e-01
1.270000e-01,	3.418853e-02,	5.046510e-03,	5.794805e-01,	-8.850437e-02,	4.359552e-01,	1.633624e-01,	8.454404e-01,	-2.416539e-02,	-1.505985e-01,	-6.971082e-01,	-2.937002e-01,	-1.805581e-02,	7.851368e-01,	2.378271e-02,	1.486541e-01,	-6.773123e-01,	-3.335743e-01,	8.805460e-03,	-4.439111e-01,	-1.880429e-02,	1.479905e-01
1.280000e-01,	3.418818e-02,	5.046514e-03,	5.794805e-01,	-8.850437e-02,	4.359547e-01,	1.633624e-01,	8.454407e-01,	-2.416543e-02,	-1.505985e-01,	-6.971084e-01,	-2.936995e-01,	-1.805580e-02,	7.851371e-01,	2.378274e-02,	1.486541e-01,	-6.773125e-01,	-3.335736e-01,	8.805457e-03,	-4.439105e-01,	-1.880439e-02,	1.479906e-01
1.290000e-01,	3.418706e-02,	5.046509e-03,	5.794805e-01,	-8.850435e-02,	4.359530e-01,	1.633623e-01,	8.454415e-01,	-2.416552e-02,	-1.505986e-01,	-6.971089e-01,	-2.936975e-01,	-1.805584e-02,	7.851379e-01,	2.378283e-02,	1.486541e-01,	-6.773131e-01,	-3.335717e-01,	8.805484e-03,	-4.439089e-01,	-1.880467e-02,	1.479906e-01
1.300000e-01,	3.418667e-02,	5.045543e-03,	5.794805e-01,	-8.850334e-02,	4.359524e-01,	1.633620e-01,	8.454414e-01,	-2.416435e-02,	-1.505989e-01,	-6.971081e-01,	-2.936964e-01,	-1.805794e-02,	7.851388e-01,	2.378177e-02,	1.486544e-01,	-6.773143e-01,	-3.335715e-01,	8.807589e-03,	-4.439081e-01,	-1.880386e-02,	1.479904e-01
1.310000e-01,	3.418554e-02,	5.045220e-03,	5.794805e-01,	-8.850299e-02,	4.359506e-01,	1.633618e-01,	8.454422e-01,	-2.416405e-02,	-1.505991e-01,	-6.971083e-01,	-2.936942e-01,	-1.805866e-02,	7.851399e-01,	2.378151e-02,	1.486545e-01,	-6.773152e-01,	-3.335697e-01,	8.808307e-03,	-4.439063e-01,	-1.880385e-02,	1.479903e-01
1.320000e-01,	3.418515e-02,	5.045120e-03,	5.794805e-01,	-8.850288e-02,	4.359500e-01,	1.633618e-01,	8.454424e-01,	-2.416396e-02,	-1.505992e-01,	-6.971084e-01,	-2.936934e-01,	-1.805888e-02,	7.851402e-01,	2.378143e-02,	1.486546e-01,	-6.773155e-01,	-3.335691e-01,	8.808529e-03,	-4.439057e-01,	-1.880386e-02,	1.479903e-01
1.330000e-01,	3.418402e-02,	5.045081e-03,	5.794805e-01,	-8.850283e-02,	4.359483e-01,	1.633616e-01,	8.454432e-01,	-2.416400e-02,	-1.505993e-01,	-6.971089e-01,	-2.936913e-01,	-1.805899e-02,	7.851411e-01,	2.378148e-02,	1.486546e-01,	-6.773161e-01,	-3.335671e-01,	8.808630e-03,	-4.439040e-01,	-1.880411e-02,	1.479903e-01
1.340000e-01,	3.418364e-02,	5.045074e-03,	5.794805e-01,	-8.850281e-02,	4.359477e-01,	1.633616e-01,	8.454435e-01,	-2.416403e-02,	-1.505993e-01,	-6.971090e-01,	-2.936906e-01,	-1.805901e-02,	7.851414e-01,	2.378151e-02,	1.486546e-01,	-6.773163e-01,	-3.335664e-01,	8.808649e-03,	-4.439034e-01,	-1.880421e-02,	1.479903e-01
